titulo,fonte,quantidade_aparicoes,data,link
Reconhecimento facial e IA: falta de regulação preocupa presidente da Microsoft,Olhar Digital,4,3 de mai. de 2021,https://olhardigital.com.br/2021/05/03/pro/reconhecimento-facial-e-ia-falta-de-regulacao-preocupa-presidente-da-microsoft/
PM do Amazonas desenvolve tecnologia de reconhecimento facial,SSP-AM,4,17 de nov. de 2020,https://www.ssp.am.gov.br/pm-do-amazonas-desenvolve-tecnologia-de-reconhecimento-facial/
Reconhecimento Facial localiza traficante foragido no metrô de Salvador,Jornal Correio,4,27 de jul. de 2019,https://www.correio24horas.com.br/salvador/reconhecimento-facial-localiza-traficante-foragido-no-metro-de-salvador-0719
Homem é preso ao ser identificado por reconhecimento facial na Oktoberfest Blumenau,ND Mais,4,8 de out. de 2025,https://ndmais.com.br/seguranca/homem-e-preso-ao-ser-identificado-por-reconhecimento-facial-na-oktoberfest-blumenau/
Mil foragidos são presos com ajuda de reconhecimento facial em Minas Gerais,R7,4,10 de nov. de 2025,https://noticias.r7.com/minas-gerais/balanco-geral-mg/video/mil-foragidos-sao-presos-com-ajuda-de-reconhecimento-facial-em-minas-gerais-10112025/
"Facebook acaba com sugestão de marcar fotos, e estende reconhecimento facial a todos",O Globo,4,3 de set. de 2019,https://oglobo.globo.com/economia/facebook-acaba-com-sugestao-de-marcar-fotos-estende-reconhecimento-facial-todos-23924346
Para deter o racismo algorítmico,Valor Econômico,4,14 de nov. de 2024,https://valor.globo.com/opiniao/coluna/para-deter-o-racismo-algoritmico.ghtml
Conheça o incrível boné capaz de enganar reconhecimento facial,Canaltech,4,7 de nov. de 2019,https://canaltech.com.br/bizarro/conheca-o-incrivel-bone-capaz-de-enganar-reconhecimento-facial-154703/
Reconhecimento facial erra gênero de pessoa trans,REVISTA CENARIUM,4,5 de mai. de 2024,https://revistacenarium.com.br/reconhecimento-facial-erra-genero-de-pessoa-trans/
"Após aderir ao ‘Muralha Paulista’, Jundiaí intensifica reconhecimento facial e amplia prisões de procurados",Prefeitura de Jundiaí,4,26 de nov. de 2025,https://jundiai.sp.gov.br/noticias/2025/11/26/apos-aderir-ao-muralha-paulista-jundiai-intensifica-reconhecimento-facial-e-amplia-prisoes-de-procurados/
Nota Pública sobre Projeto de Lei 1828/2023 que autoriza o uso de sistemas de reconhecimento facial em sistemas de transporte público e repartições públicas,Coalizão Direitos na Rede,4,2 de set. de 2025,https://direitosnarede.org.br/2025/09/02/nota-publica-sobre-projeto-de-lei-1828-2023-que-autoriza-o-uso-de-sistemas-de-reconhecimento-facial-em-sistemas-de-transporte-publico-e-reparticoes-publicas/
PM do Rio usará câmeras do transporte público em reconhecimento facial,Agência Brasil,4,22 de jan. de 2024,https://agenciabrasil.ebc.com.br/justica/noticia/2024-01/pm-do-rio-usara-cameras-do-transporte-publico-em-reconhecimento-facial
Ladrão de banco e chefe do tráfico de Curitiba é preso em SP por reconhecimento facial do Smart Sampa,Jovem Pan,4,27 de fev. de 2025,https://jovempan.com.br/noticias/brasil/ladrao-de-banco-e-chefe-do-trafico-de-curitiba-e-preso-em-sp-por-reconhecimento-facial-do-smart-sampa.html
SP: Justiça proíbe que metrô utilize sistema de reconhecimento facial,Agência Brasil,4,23 de mar. de 2022,https://agenciabrasil.ebc.com.br/geral/noticia/2022-03/sp-justica-proibe-que-metro-utilize-sistema-de-reconhecimento-facial
Reconhecimento Facial: Mais um foragido é preso em Volta Redonda com auxílio das câmeras,Diário do Vale,4,1 de mar. de 2025,https://diariodovale.com.br/policia/reconhecimento-facial-mais-um-foragido-e-preso-em-volta-redonda-com-auxilio-das-cameras/
Chefe do tráfico de Curitiba é preso com ajuda de sistema de reconhecimento facial de São Paulo; veja vídeo,Banda B,4,27 de fev. de 2025,https://www.bandab.com.br/seguranca/chefe-trafico-curitiba-preso-sp/
Tecnologia de reconhecimento facial identifica foragidos e auxilia prisões durante segunda semana de shows no Parque do Povo,Governo da Paraíba,4,9 de jun. de 2025,https://paraiba.pb.gov.br/diretas/secretaria-da-seguranca-e-defesa-social/noticias/tecnologia-de-reconhecimento-facial-identifica-foragidos-e-auxilia-prisoes-durante-segunda-semana-de-shows-no-parque-do-povo
"Reconhecimento facial impede entrada de homicida no carnaval de Salvador, diz SSP",bahia no ar,4,6 de mar. de 2019,https://bahianoar.com/reconhecimento-facial-impede-entrada-de-homicida-no-carnaval-de-salvador-diz-ssp/
"Câmeras do Smart Sampa ajudam na prisão de foragidos da Justiça condenados por roubo, homicídio e tráfico de drogas",Prefeitura de São Paulo,4,16 de nov. de 2024,https://prefeitura.sp.gov.br/w/c%C3%A2meras-do-smart-sampa-ajudam-na-pris%C3%A3o-de-foragidos-da-justi%C3%A7a-condenados-por-roubo-homic%C3%ADdio-e-tr%C3%A1fico-de-drogas
Brasília adere à biometria facial,technibus.com.br,4,23 de ago. de 2018,https://technibus.com.br/2018/08/23/brasilia-adere-a-biometria-facial/
Dia da Consciência Negra: Por que os negros são maioria no sistema prisional?,Informe Ensp,4,19 de nov. de 2020,https://informe.ensp.fiocruz.br/noticias/50418
Big Brother: Região central de SP terá câmeras de monitoramento facial,Jornal Cruzeiro do Sul,4,7 de ago. de 2023,https://www.jornalcruzeiro.com.br/geral/brasil/2023/08/719291-big-brother-regiao-central-de-sp-tera-cameras-de-monitoramento-facial.html
120 câmeras de reconhecimento facial são usadas pela PM do Rio para identificar suspeitos e oferecer mais segurança no carnaval,Agenda do Poder,4,12 de fev. de 2024,https://agendadopoder.com.br/120-cameras-de-reconhecimento-facial-sao-usadas-pela-pm-do-rio-para-identificar-suspeitos-e-oferecer-mais-seguranca-no-carnaval/
Reconhecimento facial no Allianz Parque ajudou a prender 184 foragidos - TNOnline,TNOnline,4,3 de mar. de 2025,https://tnonline.uol.com.br/noticias/cotidiano/reconhecimento-facial-no-allianz-parque-ajudou-a-prender-184-foragidos-965250
Unicamp vai usar reconhecimento facial para substituir “bancas raciais”,Gazeta do Povo,4,2 de ago. de 2022,https://www.gazetadopovo.com.br/vida-e-cidadania/unicamp-vai-usar-reconhecimento-facial-para-substituir-bancas-raciais/
Maricá monitorada: reconhecimento facial auxilia na prisão de quatro foragidos em apenas uma semana - O São Gonçalo,O São Gonçalo,4,14 de jul. de 2025,https://www.osaogoncalo.com.br/seguranca-publica/157327/marica-monitorada-reconhecimento-facial-auxilia-na-prisao-de-quatro-foragidos-em-apenas-uma-semana
Torcedores relatam problemas com cadastro da biometria para acesso à Arena Castelão,O POVO,4,10 de mar. de 2025,https://www.opovo.com.br/esportes/futebol/times/cearenses/2025/03/10/torcedores-relatam-problemas-com-cadastro-da-biometria-para-acesso-a-arena-castelao.html
Reconhecimento Facial: Major Moisés Travessa aborda essa tecnologia que vem ajudando a segurança pública,Sociedade Online,4,27 de nov. de 2024,https://sociedadeonline.com/reconhecimento-facial-major-moises-travessa-aborda-essa-tecnologia-que-vem-ajudando-a-seguranca-publica/
Atenção para novo golpe: criminosos usam fotos das redes sociais para burlar reconhecimento facial,Portal Aqui Vale,4,9 de ago. de 2025,https://portalaquivale.com.br/atencao-para-novo-golpe-criminosos-usam-fotos-das-redes-sociais-para-burlar-reconhecimento-facial/
‘Prisômetro’: painel digital em São Paulo vai mostrar contagem de presos com auxílio de reconhecimento facial,CBN,4,25 de fev. de 2025,https://cbn.globo.com/sao-paulo/noticia/2025/02/25/prisometro-painel-digital-em-sao-paulo-vai-mostrar-contagem-de-presos-com-auxilio-de-reconhecimento-facial.ghtml
Volta Redonda registra 17 prisões com uso de câmeras de reconhecimento facial da Ordem Pública,Prefeitura de Volta Redonda,4,22 de jan. de 2025,https://www.voltaredonda.rj.gov.br/comunicacao/noticias/85-semop/9274-volta-redonda-registra-17-pris%C3%B5es-com-uso-de-c%C3%A2meras-de-reconhecimento-facial-da-ordem-p%C3%BAblica/
Esquema de segurança da Copa América prevê uso de reconhecimento facial,O Globo,4,25 de abr. de 2019,https://oglobo.globo.com/esportes/esquema-de-seguranca-da-copa-america-preve-uso-de-reconhecimento-facial-23620852
Europa avança para o banimento do reconhecimento facial,CartaCapital,4,29 de jun. de 2021,https://www.cartacapital.com.br/blogs/intervozes/europa-avanca-para-o-banimento-do-reconhecimento-facial/
Biometria facial ajuda na entrada em estádios e até a prender foragidos,TecMundo,4,30 de jan. de 2024,https://www.tecmundo.com.br/seguranca/279428-biometria-facial-ajuda-entrada-estadios-prender-foragidos.htm
FAQ Biometria Facial: tire dúvidas sobre o novo procedimento em jogos do Timão,Corinthians | Site Oficial,4,27 de jun. de 2025,https://www.corinthians.com.br/noticias/faq-biometria-facial-tire-duvidas-sobre-o-novo-procedimento-em-jogos-do-timao
TikTok: nova política de privacidade permite que app colete dados de biometria facial,Olhar Digital,4,4 de jun. de 2021,https://olhardigital.com.br/2021/06/04/internet-e-redes-sociais/tiktok-nova-politica-de-privacidade-permite-que-app-colete-dados-de-biometria-facial/
Clubes da Série A do Brasileirão começam a aderir ao reconhecimento facial nas portas dos estádios,G1,4,18 de out. de 2023,https://g1.globo.com/jornal-hoje/noticia/2023/10/18/clubes-da-serie-a-do-brasileirao-comecam-a-aderir-ao-reconhecimento-facial-nas-portas-dos-estadios.ghtml
Reconhecimento facial ajuda a prender 7 bandidos em um único dia na Serra,Portal Tempo Novo,4,17 de jul. de 2025,https://www.portaltemponovo.com.br/reconhecimento-facial-prende-7-bandidos-em-um-dia-na-serra/
SP abre central de vigilância de câmeras com reconhecimento facial,Agência Brasil,4,4 de jul. de 2024,https://agenciabrasil.ebc.com.br/geral/noticia/2024-07/sp-abre-central-de-vigilancia-de-cameras-com-reconhecimento-facial
Reconhecimento Facial chega às assinaturas eletrônicas e expande a Segurança,Inforchannel,4,1 mês atrás,https://inforchannel.com.br/2025/12/08/reconhecimento-facial-chega-as-assinaturas-eletronicas-e-expande-a-seguranca/
Homem condenado por estupros é preso em SP após ser reconhecido por câmeras do Smart Sampa; vídeo,Terra,4,11 de jan. de 2025,"https://www.terra.com.br/noticias/brasil/cidades/homem-condenado-por-estupros-e-preso-em-sp-apos-ser-reconhecido-por-cameras-do-smart-sampa-video,d9064d1306fef1c9b5a38c5eb9f49892xttzfhy5.html"
Reconhecimento facial das câmeras de segurança de SCS identificam e auxiliam na prisão de procurado pela Justiça,Portal ABC do ABC,4,1 de jul. de 2025,https://abcdoabc.com.br/reconhecimento-facial-das-cameras-de-seguranca-de-scs-identificam-e-auxiliam-na-prisao-de-procurado-pela-justica/
Polícia do Rio começa a usar tecnologia de reconhecimento facial; novo sistema tem desafios,G1,4,5 de jan. de 2024,https://g1.globo.com/jornal-nacional/noticia/2024/01/05/policia-do-rio-comeca-a-usar-tecnologia-de-reconhecimento-facial-novo-sistema-tem-desafios.ghtml
Procurado por associação ao tráfico é preso após ser identificado por câmeras de reconhecimento facial em Volta Redonda,Prefeitura de Volta Redonda,4,20 de ago. de 2025,https://www.voltaredonda.rj.gov.br/comunicacao/noticias/85-semop/10415-procurado-por-associa%C3%A7%C3%A3o-ao-tr%C3%A1fico-%C3%A9-preso-ap%C3%B3s-ser-identificado-por-c%C3%A2meras-de-reconhecimento-facial-em-volta-redonda/
Os riscos éticos da IA,UNESCO,5,7 de ago. de 2018,https://www.unesco.org/pt/articles/os-riscos-eticos-da-ia
Informações sobre acesso via biometria facial no Gre-Nal 446,Sport Club Internacional,5,10 de mar. de 2025,https://www.internacional.com.br/noticias/mais/informacoes-sobre-acesso-via-biometria-facial-no-gre-nal-446
"Para trabalho no estádio, imprensa credenciada para partidas na Arena Castelão precisará realizar o cadastro da biometria facial",Ceará Sporting,5,4 de abr. de 2025,https://www.cearasc.com/noticia/para-trabalho-no-estadio-imprensa-credenciada-para
Tecnologias biométricas: os dilemas do reconhecimento facial nos estádios,Terra,5,19 de set. de 2024,"https://www.terra.com.br/byte/tecnologias-biometricas-os-dilemas-do-reconhecimento-facial-nos-estadios,428cf2f2f6e08be95357c3a30c424581qzbd0t8x.html"
Foragido é preso após alerta de reconhecimento facial em Maricá,A Tribuna RJ,5,6 de ago. de 2025,https://www.atribunarj.com.br/materia/foragido-e-preso-apos-alerta-de-reconhecimento-facial-em-marica
Câmeras do Smart Sampa ajudam na prisão de foragidos da Justiça,ABC do ABC,5,18 de nov. de 2024,https://abcdoabc.com.br/cameras-do-smart-sampa-ajudam-na-prisao-de-foragidos-da-justica/
Alerta de reconhecimento facial do 190 Integrado da PM e Prefeitura de Macaé resulta em prisão feita pelo Segurança Presente no Terminal Central,Prefeitura de Macaé,5,20 de nov. de 2025,https://macae.rj.gov.br/noticias/leitura/noticia/alerta-de-reconhecimento-facial-do-190-integrado-da-pm-e-prefeitura-de-macae-resulta-em-prisao-feita-pelo-seguranca-presente-no-terminal-central
Mulheres negras promovem ato político por justiça social em Copacabana,Agência Brasil,5,26 de jul. de 2025,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2025-07/mulheres-negras-promovem-ato-politico-por-justica-social-em-copacabana
Smart Sampa: cidade realizará reconhecimento facial com 20 mil câmeras,Geocracia,5,5 de jun. de 2023,https://geocracia.com/smart-sampa-cidade-realizara-reconhecimento-facial-com-20-mil-cameras/
Dois homens são presos em evento de música gospel na Bahia; suspeitos foram localizados por sistema de reconhecimento facial,G1,5,25 de ago. de 2024,https://g1.globo.com/ba/bahia/noticia/2024/08/25/suspeito-e-preso-em-evento-de-musica-gospel-na-bahia.ghtml
Especialistas da ONU alertam sobre racismo em algoritmos de vigilância,ISTOÉ DINHEIRO,5,26 de nov. de 2020,https://istoedinheiro.com.br/especialistas-da-onu-alertam-sobre-racismo-em-algoritmos-de-vigilancia
Polícia Civil investiga se ataque a sistema de reconhecimento facial expôs dados de moradores de condomínios no interior de SP,G1,5,5 de mai. de 2024,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2024/05/05/policia-civil-investiga-se-ataque-a-sistema-de-reconhecimento-facial-expos-dados-de-moradores-de-condominios-no-interior-de-sp.ghtml
Câmeras 4K Reconhecimento Facial em Campo Grande: Segurança e Monitoramento,Campo Grande News,5,16 de mai. de 2024,https://www.campograndenews.com.br/cidades/capital/reconhecimento-facial-4k-usara-dados-de-3-forcas-policiais-nas-ruas-da-capital
Metrô de SP usa câmeras inteligentes e aqui está motivo de ser questionado,UOL,5,1 de jul. de 2021,https://www.uol.com.br/tilt/noticias/redacao/2021/07/01/novas-cameras-do-metro-de-sp-geram-debate-sobre-privacidade-e-vigilancia.htm
Reconhecimento facial no Metrô de SP: vigiar e punir?,Estadão,5,9 de dez. de 2022,https://www.estadao.com.br/politica/blog-do-fausto-macedo/reconhecimento-facial-no-metro-de-sp-vigiar-e-punir/
Bahia usa Sistema de Reconhecimento Facial e diminui ocorrências policiais no Carnaval,Portal NE9,5,22 de fev. de 2023,https://ne9.com.br/bahia-usa-sistema-de-reconhecimento-facial-e-diminui-ocorrencias-policiais-no-carnaval/
Análise de candidatos a cotas do Vestibular evolui com tecnologia de identificação facial,Portal Unicamp,5,5 de fev. de 2024,https://unicamp.br/unicamp/noticias/2024/02/05/analise-de-candidatos-cotas-do-vestibular-evolui-com-tecnologia-de
PM do RJ atinge marca de 500 prisões com auxílio de reconhecimento facial,R7,5,5 de mar. de 2025,https://noticias.r7.com/rio-de-janeiro/rj-no-ar/video/pm-do-rj-atinge-marca-de-500-prisoes-com-auxilio-de-reconhecimento-facial-05032025/
Tecnologias biométricas: os dilemas do reconhecimento facial nos estádios,The Conversation,5,17 de set. de 2024,https://theconversation.com/tecnologias-biometricas-os-dilemas-do-reconhecimento-facial-nos-estadios-238043
Máscaras e fotografias enganam sistemas de reconhecimento facial,Olhar Digital,5,17 de dez. de 2019,https://olhardigital.com.br/2019/12/17/seguranca/mascaras-e-fotografias-enganam-sistemas-de-reconhecimento-facial/
Funcionários usam máscaras de papel para registrar ponto e enganar reconhecimento facial da empresa.,CPG Click Petróleo e Gás,5,1 mês atrás,https://clickpetroleoegas.com.br/funcionarios-usaram-mascaras-de-papel-para-burlar-reconhecimento-facial-flpc96/
Nova função de reconhecimento facial no gov.br aumenta segurança e acesso,O Antagonista,5,28 de abr. de 2024,https://oantagonista.com.br/brasil/nova-funcao-de-reconhecimento-facial-no-gov-br-aumenta-seguranca-e-acesso/
Carros autônomos têm dificuldade de 'enxergar' negros,Estadão,5,7 de mar. de 2019,https://www.estadao.com.br/jornal-do-carro/autonomos-dificuldade-enxergar-negros/
PM terá no réveillon do Rio câmeras de reconhecimento facial,Diário do Vale,5,3 semanas atrás,https://diariodovale.com.br/policia/pm-tera-no-reveillon-do-rio-cameras-de-reconhecimento-facial/
Tecnologias de reconhecimento facial se popularizam e levantam debate,Pequenas Empresas & Grandes Negócios,5,21 de jul. de 2018,https://revistapegn.globo.com/Noticias/noticia/2018/07/tecnologias-de-reconhecimento-facial-se-popularizam-e-levantam-debate.html
